,id,hashtag_id,tweet,tweet_id,tb_preproc,compound,polarity,subjectivity,links,hashtags,pos,neg,neu,mentions,nouns,clean_tweet,abuse_prediction
804,3314,16,Like and Share if you want this  Tag a friend who would love this  FREE Shipping Worldwide Get it here    gt    citystore  demtom  menshoes  handbags  fitness  watches  jacket  london  followme  lifstyle  citywares  officedress  mensbag  demtomshop ,1.33e+18,,0.9656,0.45,0.7,,,,,,,"['share', 'tag', 'free shipping worldwide', 'gt citystore demtom menshoes handbags fitness watches jacket london followme lifstyle citywares officedress mensbag demtomshop']",,no
805,3315,16,  Warm up in this adidas Men s Climawarm Team Issue 1 4 Zip featuring  breathable design that keeps you warm and comfortable in cold weather conditions  Great option for any activity   golfjacket  jacket  golfclothing  golffashion  golfoutfit  golfapparel ,1.33e+18,,0.8807,0.36,0.75,,,,,,,"['warm', 'men', 'climawarm team', 'zip', 'breathable design', 'cold weather conditions', 'great option', 'activity golfjacket jacket', 'golffashion golfoutfit golfapparel']",,no
806,3316,16,It s never too early to look great So get your baby this short sleeve cotton jersey tee that s not only stylish  but also comfy durable  and easy to clean  It s a classic that s bound to become the most loved item in your baby s wardrobe  duvalierpasco  Tshirt  jacket  sweatshirt ,1.33e+18,,0.9497,0.35666666666666663,0.635,,,,,,,"['short sleeve cotton jersey tee', 'baby s wardrobe duvalierpasco', 'tshirt', 'jacket sweatshirt']",,no
807,3317,16,It s never too early to look great So get your baby this short sleeve cotton jersey tee that s not only stylish  but also comfy durable  and easy to clean  It s a classic that s bound to become the most loved item in your baby s wardrobe  duvalierpasco  Tshirt  jacket  sweatshirt ,1.33e+18,,0.9497,0.35666666666666663,0.635,,,,,,,"['short sleeve cotton jersey tee', 'baby s wardrobe duvalierpasco', 'tshirt', 'jacket sweatshirt']",,no
808,3318,16,  PriceReduced on this  Vintage  Columbia Sport  Mens XL  Ski  Jacket  Quilted Lined Full Zip MM 5250 Black  ColumbiaJacket ht ,1.33e+18,,0.0,0.09166666666666666,0.4916666666666667,,,,,,,"['pricereduced', 'vintage columbia sport mens xl ski jacket quilted lined', 'zip mm', 'black columbiajacket']",,yes
809,3319,16, Lace Bolero Jacket Vintage Item by rarefinds4u  via   TMTinsta  vintage  freeshipping  lace  b ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['lace bolero jacket vintage item', 'tmtinsta', 'lace b']",,no
810,3320,16,Flare   Check out the 1996 Retro Nuptse Jacket by North Face    link       small to x large      NF0A3C8DR15     titoloSHOP       titolo       tnf  thenorthface  nuptse  jacket ,1.33e+18,,0.0,-0.017857142857142863,0.41428571428571426,,,,,,,"['flare', 'retro nuptse jacket', 'face', 'nf0a3c8dr15', 'titoloshop titolo tnf thenorthface nuptse jacket']",,no
811,3321,16, Check out NEW Covington Women s Lightweight Jacket Hooded Lined size L  1X  2X  Covington  Jacket  ,1.33e+18,,0.5766,0.13636363636363635,0.45454545454545453,,,,,,,"['new covington', 'lightweight jacket hooded lined', 'size l 1x 2x', 'covington jacket']",,no
812,3322,16,How we await Christmas    Jacket  Colourful  Hat  Red  White  Whitedress  Sneakers  Bag  Sunglasses  TokeMakinwa  ,1.33e+18,,0.1027,0.0,0.0,,,,,,,"['christmas jacket colourful', 'whitedress sneakers bag sunglasses tokemakinwa']",,yes
813,3323,16,  B R O W N                          brown  winteroutfit  winter  jacket ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['o w', 'brown winteroutfit winter jacket']",,no
814,3324,16,PerX  Performance  Jacket Re invented   Antimicrobial Fabric    Waterproof   Breathable   6 Pockets   Packable   Light Weight    FreeShipping ,1.33e+18,,0.0,0.4,0.7,,,,,,,"['perx performance jacket re', 'antimicrobial fabric waterproof', 'pockets', 'weight freeshipping']",,no
815,3325,16,SSN Men s Windbreaker Jacket      windbreaker  jackets  jacket  falljacket  nautical  mensfashion  preppyguy  preppy  preppystyle      ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['ssn men', 'windbreaker jacket', 'windbreaker jackets jacket falljacket nautical mensfashion preppyguy preppy preppystyle']",,no
816,3326,16,  PriceReduced on this  Vintage  Columbia Sport  Mens XL  Ski  Jacket  Quilted Lined Full Zip MM 5250 Black  ColumbiaJacket ht ,1.33e+18,,0.0,0.09166666666666666,0.4916666666666667,,,,,,,"['pricereduced', 'vintage columbia sport mens xl ski jacket quilted lined', 'zip mm', 'black columbiajacket']",,yes
817,3327,16, Lace Bolero Jacket Vintage Item by rarefinds4u  via   TMTinsta  vintage  freeshipping  lace  b ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['lace bolero jacket vintage item', 'tmtinsta', 'lace b']",,no
818,3328,16, My negotiation skills are a bit rusty  It s like negotiating with a toddler        mypitbullisclingy  moo  jacket ,1.33e+18,,0.3612,0.0,0.0,,,,,,,"['negotiation skills', 'bit rusty', 'toddler mypitbullisclingy moo jacket']",,no
819,3329,16,CHECK THIS OUT    jacket  trenchcoat  menjacket  navyjacket  gabicci ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['check this out', 'jacket trenchcoat menjacket navyjacket gabicci']",,no
820,3330,16,Keep your noggin warm with this stylish beanie  Whether you re skiing the mountains or walking on a cloudy day  this 100  Acrylic beanie is the perfect fit   duvalierpasco  Tshirt  jacket  sweatshirt  fashion  fashionblog  fashiondiaries  kidsfashion  fashionaddict  fashionweek ,1.33e+18,,0.7964,0.625,0.75,,,,,,,"['keep', 'stylish beanie', 'whether', 'cloudy day', 'acrylic', 'perfect fit duvalierpasco', 'tshirt', 'jacket sweatshirt fashion fashionblog fashiondiaries kidsfashion fashionaddict fashionweek']",,no
821,3331,16,My negotiation skills are a bit rusty  It s like negotiating with a toddler        mypitbullisclingy  moo  jacket    ,1.33e+18,,0.3612,0.0,0.0,,,,,,,"['negotiation skills', 'bit rusty', 'toddler mypitbullisclingy moo jacket']",,no
822,3332,16,LAST ONE   NEW  Burda 6705 Sewing Pattern Misses Suit Skirt Jacket Size 8 20   Burda  Sewing  Pattern  Misses  Suit  Skirt   Jacket  PlusSize  Sew  Seamstress  DIY  Fashion  Ebay  BIN  MsCyn216   ,1.33e+18,,-0.4215,0.06818181818181818,0.2606060606060606,,,,,,,"['last one new burda', 'sewing pattern', 'suit skirt jacket size', 'burda sewing pattern', 'suit skirt jacket plussize sew seamstress diy', 'ebay bin mscyn216']",,no
823,3333,16, I want to win a Regatta Great Outdoors Coat Worth up to  150  to enter  amp  Follow   amp    jacket ,1.33e+18,,0.8779,0.6333333333333334,0.4166666666666667,,,,,,,"['regatta', 'outdoors coat worth', 'amp jacket']",,no
824,3334,16, When you go out  you put on your     Cloth  coat  jacket,1.33e+18,,0.0,0.0,0.0,,,,,,,"['cloth', 'coat jacket']",,no
825,3335,16,Captain America Masked Full Zip Hoodie Jacket Mens Small S Cotton Blend  jacket  marvel  CaptainAmerica    Tweeted via  ,1.33e+18,,0.4215,0.04999999999999999,0.47500000000000003,,,,,,,"['america masked', 'zip hoodie jacket mens small', 's cotton', 'blend', 'captainamerica tweeted']",,yes
826,3336,16, When you go out  you put on your     Cloth  coat  jacket,1.33e+18,,0.0,0.0,0.0,,,,,,,"['cloth', 'coat jacket']",,no
827,3337,16,Flare     Check out the 1996 Retro Nuptse Jacket by North Face   Now available online       small to x large      NF0A3C8DR15     titoloSHOP       titolo       tnf  thenorthface  nuptse  jacket ,1.33e+18,,0.0,0.12142857142857144,0.40952380952380957,,,,,,,"['flare', 'retro nuptse jacket', 'face', 'available online', 'nf0a3c8dr15', 'titoloshop titolo tnf thenorthface nuptse jacket']",,no
828,3338,16,We are in love with this cute styling by daisy damsel    Dress  amp  Jacket both available online now via link in bio     hearts  pink  colour  dress  jacket ,1.33e+18,,0.91,0.32499999999999996,0.575,,,,,,,"['cute styling', 'daisy damsel', 'dress', 'jacket', 'available online', 'bio hearts', 'pink colour dress jacket']",,no
829,3339,16, Lace Bolero Jacket Vintage Item by rarefinds4u  via   TMTinsta  vintage  freeshipping  lace  b ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['lace bolero jacket vintage item', 'tmtinsta', 'lace b']",,no
830,3340,16,Buy this amazing George Michael BSA Jacket and rock the floor     100  Money Back Guarantee   All Standard Sizes Are Available   High Quality Leather With Fine Stitching Throughout    leatherjacket  leather  fashion  jacket  leatherpants  style  bikerjacket  leatherhubonline ,1.33e+18,,0.765,0.2627777777777778,0.38999999999999996,,,,,,,"['buy', 'george michael bsa jacket', 'guarantee', 'sizes', 'quality leather', 'stitching throughout', 'leatherjacket leather fashion jacket leatherpants style bikerjacket leatherhubonline']",,no
831,3341,16, When you go out  you put on your     Cloth  coat  jacket,1.33e+18,,0.0,0.0,0.0,,,,,,,"['cloth', 'coat jacket']",,no
832,3342,16,This black jacket with red detail  amp  unique button closure   Buy it    women  fashion  jacket  cotton ,1.33e+18,,0.0,0.06944444444444445,0.4777777777777778,,,,,,,"['black jacket', 'red detail amp', 'unique button closure', 'buy', 'women fashion jacket cotton']",,yes
833,3343,17,Check out Raffinalla Womens Textured Black Stretch Pants Leggings Size Extra Small  raffinalla  via   leggings  stretchpants  pants  womensfashion  fashion  womenswear  womensstyle,1.33e+18,,0.0,-0.13888888888888887,0.3111111111111111,,,,,,,"['raffinalla womens textured black stretch pants leggings size extra small', 'leggings stretchpants pants womensfashion fashion womenswear womensstyle']",,yes
834,3344,17,Harem pants women  Women Harem Pants Jumpsuit    clothing  women sclothing  pants amp capris  baggypants  yogaharempants ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['harem', 'pants women', 'harem pants jumpsuit', 'clothing women', 'pants amp capris baggypants yogaharempants']",,yes
835,3345,17,Justin Bieber s  Holiday  Pants  Might Start 2021 s Biggest Men s Fashion Trend  JustinBieber  ,1.33e+18,,0.4019,0.0,0.0,,,,,,,"['justin bieber', 'holiday pants might start', 'biggest men', 's fashion', 'trend justinbieber']",,no
836,3346,17,  Lacoste Men Corduroy 5 Pocket  pants Lightweight ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['lacoste men corduroy', 'pocket', 'lightweight']",,no
837,3348,17,  Looking for a steal  Chiffon Wide Leg Pants is now selling at  25 98      Grab it ASAP      pants  fashion  freeshipping ,1.33e+18,,-0.4939,-0.1,0.4,,,,,,,"['looking', 'chiffon', 'leg pants', 'grab', 'asap', 'pants fashion']",,no
838,3349,17,Striped Straight Men s Sweatpants    21 57   pants  leggings  sportswear  fitness  fit  gym  workout  motivation  ursportchoice   ,1.33e+18,,0.7845,0.30000000000000004,0.4,,,,,,,"['striped straight men', 'sweatpants', 'pants leggings sportswear fitness', 'fit gym workout motivation ursportchoice']",,no
839,3350,17,Stay  warm on your next  hike or  camping trip  Our  fleece lined  pants are  waterproof and  breathable  and are  lightweight so you can  move around  Visit our website to order yours today   ,1.33e+18,,0.2263,0.3,0.3,,,,,,,"['visit', 'order yours']",,no
840,3351,17, 20  off on all products  Checkout these legging in different background colors and other accessories at  ,1.33e+18,,0.0,-0.0625,0.4875,,,,,,,"['checkout', 'different background colors']",,no
841,3352,17, 20  off on all products  Checkout these legging in different background colors and other accessories at  ,1.33e+18,,0.0,-0.0625,0.4875,,,,,,,"['checkout', 'different background colors']",,no
842,3354,17,My pants are arriving on Tuesday   pants,1.33e+18,,0.0,0.0,0.0,,,,,,,[],,no
843,3355,17,ComfyCute Pants   Black Happy Doodles  9 49   ComfyCute  Pants  BOYS  kids  kidsfashions  clothing ,1.33e+18,,0.5719,0.3166666666666667,0.7166666666666667,,,,,,,"['comfycute pants black happy doodles', 'comfycute pants boys', 'kids kidsfashions clothing']",,no
844,3356,17, Womens Trousers and more in many colors in our  shop    Contrado  trousers  pants  clothin ,1.33e+18,,0.0,0.5,0.5,,,,,,,"['womens trousers', 'contrado', 'trousers pants clothin']",,no
845,3357,17, The whole schedule is  pants,1.33e+18,,0.0,0.2,0.4,,,,,,,['whole schedule'],,no
846,3359,17, lt  lt  Men s Harajuku Style Joggers gt  gt   Tag a friend who would love this   FREE Shipping Worldwide       menbottoms  menwear  pants  casual  clothingline  menstyle  activestylefromemela  fashionnove  shoponline ,1.33e+18,,0.9531,0.1333333333333333,0.7555555555555555,,,,,,,"['lt lt', 'men', 'harajuku style joggers', 'gt gt', 'tag', 'free shipping worldwide', 'menbottoms menwear pants casual clothingline menstyle activestylefromemela fashionnove shoponline']",,no
847,3360,17, 20  off on all products  Checkout these legging in different background colors and other accessories at  ,1.33e+18,,0.0,-0.0625,0.4875,,,,,,,"['checkout', 'different background colors']",,no
848,3361,17, Joggers with plaid checkered pattern on Teespring   teespring  teespringdesign  joggers  pants  menfashion  women ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['joggers', 'teespring', 'teespringdesign joggers pants menfashion women']",,no
849,3362,17, I love you so much    pants  AnimalCrossing  ACNH  NintendoSwitch ,1.33e+18,,0.6369,0.35,0.4,,,,,,,['animalcrossing acnh nintendoswitch'],,no
850,3363,17,I love you so much    pants  AnimalCrossing  ACNH  NintendoSwitch ,1.33e+18,,0.6369,0.35,0.4,,,,,,,['animalcrossing acnh nintendoswitch'],,no
851,3364,17,I miss little Agee  Apparel  Clothing  Accessories  Sunglasses  Accessory  Person  Human  Pants  Face  Sleeve  Female  Jeans  Denim ,1.33e+18,,-0.1531,-0.0625,0.25555555555555554,,,,,,,"['agee apparel clothing accessories sunglasses accessory', 'pants face sleeve female jeans denim']",,no
852,3365,17, Guys  pls stop wearing tight  pants   Tight underwears can keep your testicles closer to the body  causing warmer temper ,1.33e+18,,-0.3612,-0.17857142857142858,0.2857142857142857,,,,,,,"['guys', 'tight pants', 'tight', 'warmer temper']",,no
853,3366,17, 20  off on all products  Checkout these legging in different background colors and other accessories at  ,1.33e+18,,0.0,-0.0625,0.4875,,,,,,,"['checkout', 'different background colors']",,no
854,3367,17,Check out Pants Leggings Women Winter Warm Fleece Velvet Pants Lined Thermal Thick Slim   Pants  via ,1.33e+18,,0.2263,0.14999999999999997,0.5375,,,,,,,"['pants leggings', 'winter warm fleece velvet pants lined thermal thick slim pants']",,no
855,3368,17,  Your creative eye is just as good as your creative pen   Ann  a family friend        photographer   photography  pants  Nat ,1.33e+18,,0.8979,0.5666666666666667,0.8666666666666667,,,,,,,"['your', 'creative eye', 'creative pen', 'ann', 'family friend photographer photography pants', 'nat']",,no
856,3369,17, Your creative eye is just as good as your creative pen   Ann  a family friend        photographer   photography  pants  NaturePhotography  garden  outdoors  creativity ,1.33e+18,,0.926,0.5666666666666667,0.8666666666666667,,,,,,,"['your', 'creative eye', 'creative pen', 'ann', 'family friend photographer photography pants', 'naturephotography', 'garden outdoors creativity']",,no
857,3370,17,     Check it out here          Gym  Yoga  Pants  Leggings   adjustable ,1.33e+18,,0.0,0.0,0.0,,,,,,,['gym yoga pants leggings'],,no
858,3371,17,  Dockers Men Khaki  pants Size 38 x 32 Blue Light ,1.33e+18,,0.0,0.2,0.39999999999999997,,,,,,,"['dockers men khaki', 'size']",,no
859,3372,17,Jogging isn t a requirement to wear these amazing joggers  Order here  w free shipping   jogger  joggers  athleisure  activestyle  pants  relaxedstyle  casualstyle  everydaystyle  fashiontrends  shopsmall  activewear  getthelook ,1.33e+18,,0.7964,0.5,0.8500000000000001,,,,,,,"['jogging', 'isn t', 'amazing joggers order', 'free shipping jogger joggers athleisure activestyle pants relaxedstyle casualstyle everydaystyle fashiontrends shopsmall activewear getthelook']",,no
860,3373,17, 20  off on all products  Checkout these legging in different background colors and other accessories at  ,1.33e+18,,0.0,-0.0625,0.4875,,,,,,,"['checkout', 'different background colors']",,no
861,3374,17, 20  off on all products  Checkout these legging in different background colors and other accessories at  ,1.33e+18,,0.0,-0.0625,0.4875,,,,,,,"['checkout', 'different background colors']",,no
862,3375,17,Check out  EILEEN  FISHER  eileenfisher  Loose  Women s  Pants  ITALIAN  FABRIC  Dark  Green  With  Pockets  Size  plussizefashion  cool  outfit  travel  comfort 16  ,1.33e+18,,0.3612,-0.015384615384615396,0.32384615384615384,,,,,,,"['eileen fisher', 'loose', 'pants italian fabric dark green', 'pockets size', 'cool outfit travel comfort']",,no
863,3376,17, 20  off on all products  Checkout these legging in different background colors and other accessories at  ,1.33e+18,,0.0,-0.0625,0.4875,,,,,,,"['checkout', 'different background colors']",,no
864,3377,17, NEW  Butterick BP306 Sewing Pattern Misses Top Vest Dress Pants Size 6 14  Butterick  BP306  Sewing  Pattern  Misses  Top  Ve ,1.33e+18,,-0.0516,0.37878787878787873,0.48484848484848486,,,,,,,"['new butterick bp306 sewing pattern', 'top vest dress pants size', 'butterick bp306 sewing pattern', 'top ve']",,no
865,3378,17,NEW  Butterick BP306 Sewing Pattern Misses Top Vest Dress Pants Size 6 14  Butterick  BP306  Sewing  Pattern  Misses  Top  Vest  Dress  Pants  Sew  Seamstress  DIY  Fashion  Ebay  BIN  MsCyn216   ,1.33e+18,,-0.0516,0.37878787878787873,0.48484848484848486,,,,,,,"['new butterick bp306 sewing pattern', 'top vest dress pants size', 'butterick bp306 sewing pattern', 'top vest dress pants sew seamstress diy', 'ebay bin mscyn216']",,no
866,3379,17, These Silver Hawke pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashio ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawke', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashio']",,no
867,3380,17, These Silver Hawkes pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashion ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawkes', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashion']",,no
868,3381,17, These Silver Hawke pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashio ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawke', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashio']",,no
869,3382,17, These Silver Hawkes pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashion ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawkes', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashion']",,no
870,3383,17, These Silver Hawkes pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashion ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawkes', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashion']",,no
871,3384,17,20  off on all products  Checkout these legging in different background colors and other accessories at   highly appreciated   blackfridaysale  leggings  pants  BlackFriday  tuesdayvibe  SmallBiz  support  yogapants  womenwear  fitness  girlswear  shop ,1.33e+18,,0.8122,0.025000000000000005,0.35833333333333334,,,,,,,"['checkout', 'different background colors', 'blackfridaysale leggings pants', 'blackfriday', 'smallbiz', 'support yogapants womenwear fitness girlswear shop']",,no
872,3385,17, These Silver Hawkes pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashion ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawkes', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashion']",,no
873,3386,17, These Silver Hawke pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashio ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawke', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashio']",,no
874,3387,17, These Silver Hawke pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashio ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawke', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashio']",,no
875,3388,17, These Silver Hawke pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashio ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawke', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashio']",,no
876,3389,17, These Silver Hawke pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashio ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawke', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashio']",,no
877,3390,17, These Silver Hawke pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashio ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawke', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashio']",,no
878,3391,17, These Silver Hawke pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashio ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawke', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashio']",,no
879,3392,17, These Silver Hawke pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashio ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawke', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashio']",,no
880,3393,17, These Silver Hawke pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashio ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawke', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashio']",,no
881,3394,17, These Silver Hawkes pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashion ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawkes', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashion']",,no
882,3395,17, These Silver Hawke pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashio ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawke', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashio']",,no
883,3396,17, These Silver Hawke pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashio ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawke', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashio']",,no
884,3397,17, These Silver Hawke pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashio ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawke', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashio']",,no
885,3398,17, These Silver Hawkes pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashion ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawkes', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashion']",,no
886,3399,17, These Silver Hawke pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashio ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawke', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashio']",,no
887,3400,17, These Silver Hawkes pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashion ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawkes', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashion']",,no
888,3401,17, These Silver Hawke pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashio ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawke', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashio']",,no
889,3402,17, These Silver Hawke pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashio ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawke', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashio']",,no
890,3403,17, These Silver Hawke pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashio ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawke', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashio']",,no
891,3404,17, These Silver Hawke pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashio ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawke', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashio']",,no
892,3405,17, These Silver Hawke pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashio ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawke', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashio']",,no
893,3406,17, These Silver Hawke pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashio ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawke', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashio']",,no
894,3407,17, These Silver Hawke pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashio ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawke', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashio']",,no
895,3408,17,These Silver Hawke pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashion   mensthong  fashion  women  100DaysOfCode   style  coders   WomenWhoCode  streetwear   fashion  womenintech  programming   shopping  Men  javascript  Eagles ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawke', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashion', 'mensthong fashion women 100daysofcode style coders', 'womenwhocode', 'streetwear fashion womenintech', 'men']",,no
896,3409,17, These Silver Hawkes pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashion ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawkes', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashion']",,no
897,3410,17, These Silver Hawkes pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashion ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawkes', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashion']",,no
898,3411,17, These Silver Hawkes pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashion ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawkes', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashion']",,no
899,3412,17, These Silver Hawkes pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashion ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawkes', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashion']",,no
900,3413,17, These Silver Hawkes pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashion ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawkes', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashion']",,no
901,3414,17, These Silver Hawkes pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashion ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawkes', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashion']",,no
902,3415,17,These Silver Hawkes pants glides on the body  Grab a pair at the link  pants  pantsplease  pantsdown  menswear  Mensfashion   mensthong  fashion  women  100DaysOfCode   style  coders   WomenWhoCode  streetwear   fashion  womenintech  programming   shopping  Men  javascript  Eagle ,1.33e+18,,0.0,0.0,0.0,,,,,,,"['silver hawkes', 'pants glides', 'grab', 'link pants pantsplease pantsdown menswear', 'mensfashion', 'mensthong fashion women 100daysofcode style coders', 'womenwhocode', 'streetwear fashion womenintech', 'men', 'eagle']",,no
