id,hashtag_id,tweet,tweet_id,tb_preproc,compound,polarity,subjectivity,links,hashtags,pos,neg,neu,mentions,nouns
3477,18,"$OPTI As Soon As That Hold Comes Off, We Are Going to Eat!!!!!

For Now, #Shorts It Must Be Nice to have... 

https://t.co/xBInOBut5D",1.33E+18,,,,,,,,,,,
3478,18,"Can't Wait to Be There When It Happens.... #Shorts....

$OPTI 

https://t.co/jWN261VYUA",1.33E+18,,,,,,,,,,,
3479,18,Gobble Gobble.... #Shorts ---- The Longs That Are Left Are Going to Crush Them,1.33E+18,,,,,,,,,,,
3480,18,"RT @jrcrnart: Done. Yay!

#OC #originalart #originalcharacter #undercut #tightshirt #compressionshirt #spandex #shorts #shota #muscle #bish…",1.33E+18,,,,,,,,,,,
3481,18,"Nuggets of wisdom from @shellysavesthe at #Vidfest:

▶️ 30% of internet traffic goes to YouTube
▶️ 70% of people access YouTube on their phone
▶️ People hold their phone in portrait mode even when on a video site

So consider creating vertical videos, including YouTube #shorts. https://t.co/xqN5X69Y1e",1.33E+18,,,,,,,,,,,
3482,18,Warorot the Largest Food Market in Chiang Mai Thailand #shorts https://t.co/LWTCw0LFiW #chiangmai #markets #foodlovers,1.33E+18,,,,,,,,,,,
3483,18,"... Those who provide information to the OSC Whistleblower Program may be eligible for awards of up to $5 million""

#OSC #IIROC #Shortselling #Naked #Predatory #Shorts #DownTickRule #tsxv #cse 

https://t.co/w8u1vJJTNu",1.33E+18,,,,,,,,,,,
3484,18,Airplane Birds Eye View | Felt like flying over #Antarctica #Shorts https://t.co/F3oBUkyTr6 via @YouTube,1.33E+18,,,,,,,,,,,
3485,18,"@HimanshuMehare Thanks for the tag – here's how you can get started with YouTube Shorts: https://t.co/BZMVg4VGV6. If you don't have the Shorts camera yet, you can just upload any vertical video less than 60 secs and include #Shorts in the title or description. More info: https://t.co/FtmT2ebIcN",1.33E+18,,,,,,,,,,,
3486,18,RT @S3Partners: $NKLA #shorts are up after signing MoU with @GM - Want to know more? Watch the video below to hear from #shortinterest expe…,1.33E+18,,,,,,,,,,,
3487,18,Attempting To Paint Outside With Dogs https://t.co/3GH1VkuE5M via @YouTube #shorts #artist #outside,1.33E+18,,,,,,,,,,,
3488,18,https://t.co/VOxK2Tu9ON #Rocawear Men #shorts Size 30 Blue 14 inseam https://t.co/233vKWmubk,1.33E+18,,,,,,,,,,,
3489,18,Wallybois woodworking by Marcus Kett 'Stay Safe &amp; Wash your Hands' #shorts https://t.co/iOQv965rdy via @YouTube,1.33E+18,,,,,,,,,,,
3490,18,RT @dynastybeautyb: Check out Express Jeans Precision Fit Distressed Light Wash Denim Cutoff Shorts Size 2 #Express https://t.co/E8Gmwx38LR…,1.33E+18,,,,,,,,,,,
3491,18,From FEAR to SUCCESS #SHORTS with audio https://t.co/Cba63lzvkg via @YouTube,1.33E+18,,,,,,,,,,,
3492,18,Check out Levis 501 Button Fly Faded Denim Shorts Tag 32 x 10 #Levis #shorts #Casual https://t.co/PdHb0f0jQL via @eBay,1.33E+18,,,,,,,,,,,
3493,18,https://t.co/UwRg41JXl3 Pebble Beach Men Size 42 #shorts Light Brown NWT https://t.co/uBJLKrnOri,1.33E+18,,,,,,,,,,,
3494,18,"Tweeps it snowed overnight in Hobart. Put that in your weather updates @GerardDaffy @RadioTABAus
Heading for a balmy top of 17 here today. #thongs #shorts #noshirt https://t.co/CgrzGNVKu1",1.33E+18,,,,,,,,,,,
3495,18,"Seychelles: Snorkeling Around Praslin Island Red heartPerson ❤️🏊🤿
https://t.co/xnDMrF6KtK
If you enjoyed the video please Like &amp; Subscribe on YouTube and stay tuned for more videos from around the world!
Thanks!😊
#shorts #travel #traveling #seychelles #short #praslin #snorkel https://t.co/ACDAaJ2g5A",1.33E+18,,,,,,,,,,,
3496,18,Positive Affirmations Can Change Your Life #shorts https://t.co/NSR5QW2eOT via @YouTube,1.33E+18,,,,,,,,,,,
3497,18,#shorts Cat Ninja  Book 7  Baby's Day Out https://t.co/hjbNd3Mrvc via @YouTube,1.33E+18,,,,,,,,,,,
3498,18,Check out Express Jeans Precision Fit Distressed Light Wash Denim Cutoff Shorts Size 2 #Express https://t.co/E8Gmwx38LR via @eBay #denim #shorts #jeans #womensfashion #womenswear #womensstyle #distressed #fashion,1.33E+18,,,,,,,,,,,
3499,18,"$NKLA #shorts are up after signing MoU with @GM - Want to know more? Watch the video below to hear from #shortinterest expert @Ihors3’s! #s3data

@nikolamotor @nikolatrevor $GM #nikola #gm #stockmarket #fintech #markets #bloomberg https://t.co/Nev7MxLvDH",1.33E+18,,,,,,,,,,,
3500,18,📹 The camel eats carrots. We feed camels in the Altai Republic #Shorts https://t.co/rN0zkFiXy2,1.33E+18,,,,,,,,,,,
3501,18,"RT @n0bhead: Apex Legends Holo-Day Bash MEME TRAILER. kind of lazy content, but had a bloody blast editing it as usual. You need to see thi…",1.33E+18,,,,,,,,,,,
3502,18,"I NEED A LOCTICIAN! #shorts #youtubeshorts https://t.co/BE9RQWJmBx via @YouTube

If you need your #locs retwisted or #starterlocs and you’re in London, my sister has got you with natural haircare, products and the best friendly service! Haha check her out!",1.33E+18,,,,,,,,,,,
3503,18,"RT @n0bhead: Apex Legends Holo-Day Bash MEME TRAILER. kind of lazy content, but had a bloody blast editing it as usual. You need to see thi…",1.33E+18,,,,,,,,,,,
3504,18,Before the launch of #PS5 I decided to make a #YouTube channel. I’m dedicating it into mainly creating “PlayStation #Shorts” for the YouTube app. If you enjoy watching YouTube shorts and gaming check them out here - https://t.co/SZXa4vg6Xn  #PS5Share #PSShare #Youtubegaming,1.33E+18,,,,,,,,,,,
3505,18,GUY PRAYS FOR HIS LIFE IN LAMBORGHINI *SHOCKING* #shorts https://t.co/ORw1pFtqaq via #youtube #youtuber #VideoViral #Lamborghini #pray,1.33E+18,,,,,,,,,,,
3506,18,"RT @RepresentLTD: WOMENS RELAY SHORTS 🏴

https://t.co/u38ryYtB2r [cyber drop: women’s relay shorts available now]

#represent #womens #shor…",1.33E+18,,,,,,,,,,,
3507,18,https://t.co/D7FyczGPxW ##Hurley Men Size 28 #shorts Blue NWT https://t.co/og8fq5Sr1Z,1.33E+18,,,,,,,,,,,
3508,18,"https://t.co/AbAIYwmTXF Quicksilver Men Size 32 Swimming Surf #shorts 20"" https://t.co/auSipGuw8A",1.33E+18,,,,,,,,,,,
3509,19,RT @ShadowDogDesign: New! Hot fuchsia pink color-shifting #dichroic #heart #earrings w/ Swarovski crystals!  https://t.co/D6wMbxV8Mf via @S…,1.33E+18,,,,,,,,,,,
3510,19,"RT @MyBeads4You_: 🥰 20% off use code TWEET20 🥰

#etsyfinds #onlineshopping #etsyshop #epiconetsy #etsy #beading #bracelets #earrings #jewel…",1.33E+18,,,,,,,,,,,
3511,19,RT @senpyocom: Gold Metal Long Circle Pendant Earings - #earring #earrings ★Hot Deal★Get beautiful Earrings for your family &amp;#x2728; Please…,1.33E+18,,,,,,,,,,,
3512,19,"E0522 Shell Design Stud Earrings
https://t.co/s1Wx2vVlY5
#Jewelry #fashion #accessory #accessories #boho #bohemian #urban #loveit #style #must #have #lunatokki #cute #retro #vintage #fashionjewelry #Earrings #multi #rhinestones #bling #spark #stud #conch #shell #sea #ocean #life https://t.co/KOZn0LTkJ5",1.33E+18,,,,,,,,,,,
3513,19,"E0522 Shell Design Stud Earrings
https://t.co/s1Wx2wcXmF
#Jewelry #fashion #accessory #accessories #boho #bohemian #urban #loveit #style #must #have #lunatokki #cute #retro #vintage #fashionjewelry #Earrings #multi #rhinestones #bling #spark #stud #conch #shell #sea #ocean #life https://t.co/nKSVOnLalC",1.33E+18,,,,,,,,,,,
3514,19,"Gold Metal Long Circle Pendant Earings - #earring #earrings ★Hot Deal★Get beautiful Earrings for your family &amp;#x2728; Please click this pin to check!
#hiphop #woman #Jewelry #wedding #hanging #quality #beautiful #quickly #deal #sale #design #style #handmade https://t.co/7OeWdLCHeR",1.33E+18,,,,,,,,,,,
3515,19,Want to impress that someone special with beautiful jewelry? Beaded Treasures has what you need including children's items!  #shoplocal #supportsmallbusiness #shpk #Strathco #fortsask #yeg #shpkbiz #ShopLocalSHPK #shpkmoms #ablocalfood  # #christmasgifts #earrings #bracelets https://t.co/gmzYhjJaa8,1.33E+18,,,,,,,,,,,
3516,19,"Few days to go before our 2nd store anniversary and 5th brand anniversary! Check out our collections and come celebrate with us!

#JapanJewelry #RakiiOnline #JewelryDesigner #Fashion #Earrings #Accessories #Watch #LuxuryWatches #Necklace #WatchOfTheDay https://t.co/hsCqjllEUF",1.33E+18,,,,,,,,,,,
3517,19,RT @ShadowDogDesign: Little cuties: #holiday #snowman #earrings w/ #peridot green crystal collars and black crystal top hats! https://t.co/…,1.33E+18,,,,,,,,,,,
3518,19,"Rose Gold Maple Leaf Drop Earrings, Rose Gold Jewelry, Maple Leaf Jewelry, Fall Jewelry, Canada Jewelry, Gift for Canadian, S152 https://t.co/BgqeouMA3l #EtsyJewelry #EtsyShop #Earrings #Gift #Jewelry #Shopping #Cute #FreeShipping #AutumnJewelry https://t.co/H5evt4G6mm",1.33E+18,,,,,,,,,,,
3519,19,"These Rainbow-Creating #AuroraBorealis (#AB) #Rhinestone #Earrings at MarlosMarvelousFinds #Etsy Shop will Enhance Every Color You Wear! https://t.co/sAgwSUDwyg
Please Stop By Often - New Listings Daily! #ATSOPRO #vintage",1.33E+18,,,,,,,,,,,
3520,19,"🥰 20% off use code TWEET20 🥰

#etsyfinds #onlineshopping #etsyshop #epiconetsy #etsy #beading #bracelets #earrings #jewelry #giftforher #giftideas #handmade #jewelryonetsy #beadedjewelry #holidaygifts #beads #handmade #fashionjewelry #tmtinsta
https://t.co/a8CspNZXYQ https://t.co/3XCXHEA7AI",1.33E+18,,,,,,,,,,,
3521,19,"RT @vividembroider: my shop is having a sale! 10% off $20 and 20% off $50 💛 https://t.co/84YCeOolxU
 #handembroidery #smallbusiness #earrin…",1.33E+18,,,,,,,,,,,
3522,19,"RT @MyBeads4You_: Use Code Tweet20 for 20% off your order!
#jewelry #beaded #epiconetsy #seedbeads #gifts #christmasgiftideas #giftsforher…",1.33E+18,,,,,,,,,,,
3523,19,"RT @MyBeads4You_: Earrings https://t.co/loJqbWGRHa
Tutorial https://t.co/BsDoNF8KpW
#etsyteamunity #etsyfinds #beading #Christmasgiftforher…",1.33E+18,,,,,,,,,,,
3524,19,"RT @MyBeads4You_: Use Code Tweet20 for 20% off your order!
#jewelry #beaded #epiconetsy #seedbeads #gifts #christmasgiftideas #giftsforher…",1.33E+18,,,,,,,,,,,
3525,19,"RT @MyBeads4You_: Jewelry Gift Sets on SALE!!
#ChristmasGifts #Etsyhandmade #etsygifts #birthdaygifts #giftsets #giftsforwomen #jewelry #je…",1.33E+18,,,,,,,,,,,
3526,19,"BUY 1, GET 1, 50% OFF! #christmasgifts #Vintagejewelry #PasteStone #Necklace #Earrings #JewelrySet https://t.co/RBIjRNTKjF via @Etsy #costumejewelry @HannahB74560504 @etsyde @etsyCanada @etsyau @etsyuk #blackfridaysale #blackfridaysale",1.33E+18,,,,,,,,,,,
3527,19,Elegant Sterling Silver Clip-on #Earrings Curved Round Coin Clips https://t.co/bLNSMdx2MZ #silver  #circle #geometric  #minimalist  #vintage #jewelry #cliponEarrings #unpiercedEars,1.33E+18,,,,,,,,,,,
3528,19,Pink Silver Pearl #Earrings Wedding Wear Classic Pink Silver Earrings Clear Rhinestone Rondelle Gift Ideas For Her #JEWELRY EARRINGS #beaded #fashion #handmade https://t.co/4n3AaxY7JH,1.33E+18,,,,,,,,,,,
3529,19,RT @ShadowDogDesign: Mega-sparkling red &amp; green #Swarovski crystal #Christmas ornament #earrings! https://t.co/3xaZViR5b3 via @ShadowDogDes…,1.33E+18,,,,,,,,,,,
3530,19,New! Hot fuchsia pink color-shifting #dichroic #heart #earrings w/ Swarovski crystals!  https://t.co/D6wMbxV8Mf via @ShadowDogDesign #FreeShipping #ShopSmall #HeartEarrings https://t.co/hKuMcn8aXE,1.33E+18,,,,,,,,,,,
3531,19,"Garnet, crystal and gold #earrings form a dynamic drop on the ear. Lightweight and beautiful, too. https://t.co/MPcUhJHIf7 https://t.co/gWYckA9ZCq",1.33E+18,,,,,,,,,,,
3532,19,"Please Retweet.

Win a $500 Gift Card to David Von Jewelry --- Open Worldwide! 🌎

#silver #free #jewelry #diamonds #fashion #rings #earrings #accessories #handmadejewelry #gold #win #contest #giveaway #sweepstakes #sorteo 

https://t.co/68RrEtAryP",1.33E+18,,,,,,,,,,,
3533,19,RT @CherokeeDancing: Check my #Mercari location: Brandie's Gems 🌹 https://t.co/pIRFyEgGfa 🌤️ #mercari_codecast #sold #soldout #earrings #Gy…,1.33E+18,,,,,,,,,,,
3534,19,RT @ShadowDogDesign: Mega-sparkling red &amp; green #Swarovski crystal #Christmas ornament #earrings! https://t.co/3xaZViR5b3 via @ShadowDogDes…,1.33E+18,,,,,,,,,,,
3535,19,"RT @MyBeads4You_: Use Code Tweet20 for 20% off your order!
#jewelry #beaded #epiconetsy #seedbeads #gifts #christmasgiftideas #giftsforher…",1.33E+18,,,,,,,,,,,
3536,19,eBay Delight 👑 https://t.co/1oJj1uRPUy 🌹🌤️ #handmadegifts #eBay #ebayseller #ebayshop #handmade #earrings #uniquejewelry #shoppingaddict #shopsmall #shoppingonline #shoppingqueen #shoppingaddict #shopnow #shell 🐚 #jewelry #christmasGift #Christmas #fashionaddict #SHOPATHON 🔥,1.33E+18,,,,,,,,,,,
3537,19,RT @ShadowDogDesign: Little cuties: #holiday #snowman #earrings w/ #peridot green crystal collars and black crystal top hats! https://t.co/…,1.33E+18,,,,,,,,,,,
3538,19,RT @ShadowDogDesign: Mega-sparkling red &amp; green #Swarovski crystal #Christmas ornament #earrings! https://t.co/3xaZViR5b3 via @ShadowDogDes…,1.33E+18,,,,,,,,,,,
3539,19,RT @ShadowDogDesign: Mega-sparkling red &amp; green #Swarovski crystal #Christmas ornament #earrings! https://t.co/3xaZViR5b3 via @ShadowDogDes…,1.33E+18,,,,,,,,,,,
3540,19,RT @ShadowDogDesign: Mega-sparkling red &amp; green #Swarovski crystal #Christmas ornament #earrings! https://t.co/3xaZViR5b3 via @ShadowDogDes…,1.33E+18,,,,,,,,,,,
3541,19,"RT @MindfulJewelry: Get your Zen on with Spiritual &amp; Yoga Jewelry for Spring! https://t.co/TuFiGGjaHb  #yoga #lotus #om #Buddhist #Zen
#jew…",1.33E+18,,,,,,,,,,,
3542,19,"RT @MindfulJewelry: NEW! Exotic Large, Lightweight Statement Earrings now in the shop!
https://t.co/TuFiGGjaHb #jewelry #earrings #handmade…",1.33E+18,,,,,,,,,,,
3543,19,Mega-sparkling red &amp; green #Swarovski crystal #Christmas ornament #earrings! https://t.co/3xaZViR5b3 via @ShadowDogDesign #cctag #FreeShipping #ChristmasEarrings https://t.co/vb2JFk8rD5,1.33E+18,,,,,,,,,,,
3544,19,"RT @GrandmasDdowry: Vintage #Crystal Flower #Stud #Earrings, Antique Brass #Posts, Bling Earrings https://t.co/3a6MUUPxUM #blue #floral #cl…",1.33E+18,,,,,,,,,,,
3545,19,RT @janntcoles1: Excited to share this item from my #etsy shop: Irredescent glass and silverplate earings #earrings #silver https://t.co/NO…,1.33E+18,,,,,,,,,,,
3546,19,RT @janntcoles1: Excited to share this item from my #etsy shop: You Are My Angel - Gold Tone Earrings For Your Angel #angel #earrings https…,1.33E+18,,,,,,,,,,,
3547,19,"Some designs featuring sterling silver with a geometric design. #Silver #earrings #PolymerClay 
https://t.co/UUXOJWrfhi https://t.co/J3KMikHEHB",1.33E+18,,,,,,,,,,,
3548,19,"RT @vividembroider: my shop is having a sale! 10% off $20 and 20% off $50 💛 https://t.co/84YCeOolxU
 #handembroidery #smallbusiness #earrin…",1.33E+18,,,,,,,,,,,
3549,19,RT @Celestial_Sis: Made these last night 😍 One of a kind pieces. Which of these #Mystical #Moonbeam #Crystal #Earrings do you guys like bes…,1.33E+18,,,,,,,,,,,
3550,19,RT @Celestial_Sis: Made these last night 😍 One of a kind pieces. Which of these #Mystical #Moonbeam #Crystal #Earrings do you guys like bes…,1.33E+18,,,,,,,,,,,
3551,19,"Made these last night 😍 One of a kind pieces. Which of these #Mystical #Moonbeam #Crystal #Earrings do you guys like best? 

#GreenAventurine 💚 
#RoseQuartz 💗 
#Howlite/#SmokyQuartz 🤍 

#CelestialSisterBoutique 🌙🔮🧿 

https://t.co/TzCeatMb8D https://t.co/4qzi5TztN9",1.33E+18,,,,,,,,,,,
3552,19,RT @AntiquingOnLine: Haute Couture #jewelry #Siman #Tu Rose Clipback #Earrings https://t.co/loMw0lHZGB #ecochic #vintage #teamlove #voguete…,1.33E+18,,,,,,,,,,,
3553,19,New Fuchsia Rhinestone Circle Earrings | eBay #circles #Fuchsia #Rhinestone #Earrings #jewelry #fashionjewelry #giftsforher #onlineshopping #ebay https://t.co/JpXMOBqNYk @ebay,1.33E+18,,,,,,,,,,,
3554,19,"Check out this product 😍 14k Yellow Gold Anchor Charm 😍 
by Bijou starting at $ 75.97. 
Show now 👉👉 https://t.co/NujHPdrPHo 
#earrings https://t.co/ULN8HUzCvU",1.33E+18,,,,,,,,,,,
3555,19,"I've started adding some Christmas earrings to my shop this evening... a holly and berries pair and a set inspired by Rudolph the Red Nose reindeer.. more to follow 😀🎄
https://t.co/UUXOJWrfhi
#PolymerClay #Christmasgifts #earrings https://t.co/9zYjhyaiU9",1.33E+18,,,,,,,,,,,
3556,19,RT @TrendingNowGift: Filigree Elephant Earrings Turquoise Accent Drop Dangle Earrin by SimplyChicByAngela https://t.co/3W0V3Qh3pX via @Etsy…,1.33E+18,,,,,,,,,,,
3557,19,Sharing these lovely #blue #spike #earrings @ShadowDogDesign https://t.co/l5A061M8bn,1.33E+18,,,,,,,,,,,
3558,19,"RT @GrandmasDdowry: Vintage #Crystal Flower #Stud #Earrings, Antique Brass #Posts, Bling Earrings https://t.co/3a6MUUPxUM #blue #floral #cl…",1.33E+18,,,,,,,,,,,
3559,19,"RT @MyBeads4You_: Use Code Tweet20 for 20% off your order!
#jewelry #beaded #epiconetsy #seedbeads #gifts #christmasgiftideas #giftsforher…",1.33E+18,,,,,,,,,,,
3560,19,CHECK THIS OUT! #blackclover https://t.co/7jvyOFuk8W via @ebay_UK @ebay #alhmabra #studs #unisexjewelry #earrings @i_simplyi2 #cybermonday #christmasgift #fashionjewellery,1.33E+18,,,,,,,,,,,
3561,19,RT @ShadowDogDesign: Little cuties: #holiday #snowman #earrings w/ #peridot green crystal collars and black crystal top hats! https://t.co/…,1.33E+18,,,,,,,,,,,
3562,19,RT @TheaXessorize: Gold bee hoop #earrings half price! #ShopSmall #StandWithSmall #etsyshop #earlybiz https://t.co/7q3AuvjNHC via @Etsy #et…,1.33E+18,,,,,,,,,,,
3563,19,Filigree Elephant Earrings Turquoise Accent Drop Dangle Earrin by SimplyChicByAngela https://t.co/3W0V3Qh3pX via @Etsy #jewelry #earrings #etsy #etsyjewelry #giftsforher #giftideas #gifts #Christmasgifts #giftshop #elephants #elephantjewelry #bohostyle #bohojewelry,1.33E+18,,,,,,,,,,,
3564,19,We want to hear from you! Which do you wear more? #jewelrypoll #earrings #necklace,1.33E+18,,,,,,,,,,,
3565,19,Large Star Earrings by NocturneMusicJewelry on Etsy #jewelry  #handmadejewelry #music #giftforher #guitarist  #musician #rockandroll #guitar #rocknroll #jewellery #earrings #rocker #star #glamrock #glam  https://t.co/xcSEb1d41H,1.33E+18,,,,,,,,,,,
3566,19,"RT @queendom_basic: #PoshStats from 🔥11/24/2020🔥

#Poshmark #poshmarkcommunity #style #fashion #bracelet #necklace #ring #earrings #bodycha…",1.33E+18,,,,,,,,,,,
3567,19,RT @Pearadice2: Pink Round #Earrings Pink Shamballa Bead Pink #Beaded Drop Earrings Gift For Her #JEWELRY EARRINGS #fashion #handmade https…,1.33E+18,,,,,,,,,,,
3568,19,"#RT @monalaina: Snowflake Earrings, Silver Snowflake Stud Earrings, Winter Earrings, Christmas Jewelry, Christmas Earring Gift for Her, Free Shipping, S194 https://t.co/4DkdMFQ397 #EtsyShop #Jewelry #FreeShipping #Gift #EtsyJewelry #Cute #Earrings #Silv… https://t.co/rV5XqWYYYl",1.33E+18,,,,,,,,,,,
3569,19,RT @MyVintageJewel: Antique Gothic Cameo Brooch Goth Victorian Lady Copper Picture #Vintage #fashion #brooches #necklaces #sets #bracelets…,1.33E+18,,,,,,,,,,,
3570,19,Antique Gothic Cameo Brooch Goth Victorian Lady Copper Picture #Vintage #fashion #brooches #necklaces #sets #bracelets #earrings #jewelry https://t.co/hqrUAwUQXg https://t.co/xfWUiuZfdS,1.33E+18,,,,,,,,,,,
3571,19,Newly listed! Excited to share this item from my #etsy shop: Silver Gold #Fringe Beaded #Earrings Glass Seed Beads https://t.co/bsHvRbUiIn https://t.co/WmK8b6e0eZ,1.33E+18,,,,,,,,,,,
3572,19,RT @NaughtonBraun: We also give away 3 pairs of free #earrings every week.  A different color each week until #Christmas . DM to learn how!,1.33E+18,,,,,,,,,,,
3573,19,"These #Heart #Earrings at MarlosMarvelousFinds #Etsy Shop will Show Her How Much You Care! https://t.co/RmagtFop36
Follow Us @MarlosFinds &amp; On Facebook to See All Our Newly-Listed Treasures: https://t.co/p9uVB0t8EL
#EtsyRetwt #vintage #ValentinesDay #EtsyGift",1.33E+18,,,,,,,,,,,
3574,19,RT @artsyandeng: i made wheat fields with cypresses by vincent van gogh inspired earrings 🥺✨ im so so happy making this made me feel so war…,1.33E+18,,,,,,,,,,,
3575,19,"RT @vividembroider: my shop is having a sale! 10% off $20 and 20% off $50 💛 https://t.co/84YCeOolxU
 #handembroidery #smallbusiness #earrin…",1.33E+18,,,,,,,,,,,
3576,19,"RT @mcwilsonky: Crystal Owl Earrings | Etsy
A little wisdom at each ear...
Black Friday SALE! 20% off!
 https://t.co/tJ1UA8dGaJ

#Etsy #ets…",1.33E+18,,,,,,,,,,,
3577,19,"RT @mcwilsonky: Owl Earrings | Etsy
A fun way to make a statement!
 https://t.co/58FeUgItH4

#Etsy #etsyhandmade #handmadejewelry #jewelry…",1.33E+18,,,,,,,,,,,
3578,19,"RT @mcwilsonky: Rainbow Hoop Earrings | Etsy
Cute stocking stuffers!
 https://t.co/S9A494iAjD

#Etsy #etsyhandmade #handmadejewelry #jewelr…",1.33E+18,,,,,,,,,,,
3579,19,"RT @MyBeads4You_: Jewelry Gift Sets on SALE!!
#ChristmasGifts #Etsyhandmade #etsygifts #birthdaygifts #giftsets #giftsforwomen #jewelry #je…",1.33E+18,,,,,,,,,,,
3580,19,"RT @MyBeads4You_: Bracelet https://t.co/o1d8xxvRYG
Pattern https://t.co/4ltcq4ugPH 
#etsy #craftbuzz #earrings #giftforher #diy #TMTInsta #…",1.33E+18,,,,,,,,,,,
3581,19,RT @CurlyCraftyMom: ENTER TO WIN a Pair of FREE Clay Earrings from Abby Carly Co: https://t.co/RJlZgvCKGp #giveaway #contest #holiday #earr…,1.33E+18,,,,,,,,,,,
3582,19,"RT @MyBeads4You_: Jewelry Gift Sets on SALE!!
#ChristmasGifts #Etsyhandmade #etsygifts #birthdaygifts #giftsets #giftsforwomen #jewelry #je…",1.33E+18,,,,,,,,,,,
3583,19,"She'll Appreciate a #Gift from You of these Color #AuroraBorealis (#AB) #Earrings from MarlosMarvelousFinds @Etsy Shop! https://t.co/SwWHZQJgWX
Please Follow Us &amp; See Our Daily New Listings: https://t.co/p9uVB0t8EL
#PromoBiz #vintage #EtsyGift #EtsyWedding #UKWeddings",1.33E+18,,,,,,,,,,,
3584,19,"Snowflake Earrings, Silver Snowflake Stud Earrings, Winter Earrings, Christmas Jewelry, Christmas Earring Gift for Her, Free Shipping, S194 https://t.co/ven1pI0dC6 #EtsyShop #Jewelry #FreeShipping #Gift #EtsyJewelry #Cute #Earrings #SilverJewelry https://t.co/XIjwORVbpL",1.33E+18,,,,,,,,,,,
3585,19,"RT @MyBeads4You_: Use Code Tweet20 for 20% off your order!
#jewelry #beaded #epiconetsy #seedbeads #gifts #christmasgiftideas #giftsforher…",1.33E+18,,,,,,,,,,,
3586,19,Haute Couture #jewelry #Siman #Tu Rose Clipback #Earrings https://t.co/loMw0lHZGB #ecochic #vintage #teamlove #vogueteam #gotvintage,1.33E+18,,,,,,,,,,,
3587,19,"🌈Candy Gem Earrings🌈
4 inches long
#ultravioletreign #earrings #handmade #fashion #style #christmas #gifts #love #dazzle https://t.co/Aiiam01HHU",1.33E+18,,,,,,,,,,,
3588,19,"Iconic Avon Statement Necklace 
https://t.co/e0TuHTfKqO

#yourcrazyavonlady #avon #makeup #avononline #jewelry #avonrep #beauty #skincare #lipstick #cosmetics #earrings #deal #sale #holidaygifts #gifts #Christmas https://t.co/hZhNGeQoAl",1.33E+18,,,,,,,,,,,
3589,19,Pink Round #Earrings Pink Shamballa Bead Pink #Beaded Drop Earrings Gift For Her #JEWELRY EARRINGS #fashion #handmade https://t.co/qE6jOQTTuD,1.33E+18,,,,,,,,,,,
3590,19,RT @ShadowDogDesign: Little cuties: #holiday #snowman #earrings w/ #peridot green crystal collars and black crystal top hats! https://t.co/…,1.33E+18,,,,,,,,,,,
3591,19,"RT @MarlosFinds: If you Love #AuroraBorealis or Clear #Rhinestone #Vintage #Necklaces &amp; #Earrings, You've Got to See Them with #Pearls at M…",1.33E+18,,,,,,,,,,,
3592,19,"If you Love #AuroraBorealis or Clear #Rhinestone #Vintage #Necklaces &amp; #Earrings, You've Got to See Them with #Pearls at MarlosMarvelousFinds #Etsy Shop! https://t.co/cipD798hG1 #EtsySalesBot #EtsyWedding #UKWeddings",1.33E+18,,,,,,,,,,,
3593,19,"RT @artsenka: Isabelle/Marie earrings 
#acnh #isabelle #AnimalCrossingNewHorizons #PolymerClay #earrings https://t.co/ebhhd7sRyW",1.33E+18,,,,,,,,,,,
3594,19,"RT @artsenka: Rounard / Redd earrings
#acnh #AnimalCrossingNewHorizons #AnimalCrossing #redd #rounard #fox #earrings #PolymerClay https://t…",1.33E+18,,,,,,,,,,,
3595,19,"RT @mcwilsonky: Music Note Earrings | Etsy
Fun for any music lover!
 https://t.co/CdWfA3amvW

#Etsy #etsyhandmade #handmadejewlery #jewelry…",1.33E+18,,,,,,,,,,,
3596,19,Green Enamel Tulip Flower Brooch #Vintage with Clear Rhinestone #fashion #brooches #necklaces #sets #bracelets #earrings #jewelry https://t.co/8bL2ySNRiz https://t.co/bjI3DIEb51,1.33E+18,,,,,,,,,,,
3597,19,"RT @mcwilsonky: Copper Chandelier Earrings | Etsy 
Great stocking stuffer!
https://t.co/4aVdOxo7GE

#Etsy #etsyhandmade #handmadejewelry #j…",1.33E+18,,,,,,,,,,,
3598,19,"RT @mcwilsonky: Music Note Earrings | Etsy
Fun for any music lover!
 https://t.co/CdWfA3amvW

#Etsy #etsyhandmade #handmadejewlery #jewelry…",1.33E+18,,,,,,,,,,,
3599,19,"This stunning Posse set includes 4 #bracelets and 1 pair of #earrings all for 💲25 including tax and shipping!!! Posse has been selling out in the first couple of days so it probably will not last long! 
Get it here &gt;&gt;&gt; https://t.co/XUA46pKFkf
#jewelryset #braceletset #december https://t.co/x7Ul5sHkRU",1.33E+18,,,,,,,,,,,
3600,19,"RT @mcwilsonky: Music Note Earrings | Etsy
Fun for any music lover!
 https://t.co/CdWfA3amvW

#Etsy #etsyhandmade #handmadejewlery #jewelry…",1.33E+18,,,,,,,,,,,
3601,19,RT @BluediamondsGS: Brand New 925 Sterling Silver Round Celtic Style Stud Earrings - Boxed | eBay #sterlingsilver #celtic #stud #earrings #…,1.33E+18,,,,,,,,,,,
3602,19,Cheerful blue and red #dagger #earrings @ShadowDogDesign https://t.co/AWOL5IPudm,1.33E+18,,,,,,,,,,,
